2012,1,,埃克森美孚/Exxon Mobil,美国,4335,411,3311,4074
2012,2,,摩根大通/JPMorgan Chase,美国,1108,190,22658,1701
2012,3,,通用电气/General Electric,美国,1473,142,7172,2137
2012,4,,皇家荷兰壳牌集团/Royal Dutch Shell,荷兰,4702,309,3405,2276
2012,5,,中国工商银行/ICBC,中国,826,251,20391,2374
2012,6,,汇丰控股/HSBC Holdings,英国,1020,162,25500,1643
2012,7,,中国石油/PetroChina,中国,3101,206,3047,2947
2012,8,,伯克希尔哈撒韦/Berkshire Hathaway,美国,1437,103,3926,2022
2012,9,,美国富国银行集团/Wells Fargo,美国,876,159,13139,1787
2012,10,,巴西国家石油公司/Petrobras-Petróleo Brasil,巴西,1459,201,3194,1800
2012,11,,英国石油/BP,英国,3755,257,2925,1474
2012,12,,雪佛龙/Chevron,美国,2363,269,2095,2180
2012,13,,中国建设银行/China Construction Bank,中国,687,205,16378,2019
2012,14,,花旗银行/Citigroup,美国,1026,111,18739,1075
2012,15,,俄罗斯天然气公司/Gazprom,俄罗斯,1176,317,3026,1598
2012,16,,沃尔玛/Wal-Mart Stores,美国,4470,157,1934,2084
2012,17,,大众集团/Volkswagen Group,德国,2219,215,3287,795
2012,18,,道达尔/Total,法国,2162,159,2130,1324
2012,19,,中国农业银行/Agricultural Bank of China,中国,624,144,15639,1548
2012,20,,法国巴黎银行/BNP Paribas,法国,1190,79,25391,615
2012,21,,中国银行/Bank of China,中国,608,158,15837,1291
2012,22,,苹果/Apple,美国,1278,330,1387,5460
2012,23,,桑坦德银行/Banco Santander,西班牙,1096,69,16247,756
2012,24,,中国石化/Sinopec-China Petroleum,中国,3914,116,1798,1042
2012,25,,丰田汽车/Toyota Motor,日本,2285,49,3583,1479
2012,26,,三星电子/Samsung Electronics,韩国,1424,115,1337,1620
2012,27,,康菲石油公司/ConocoPhillips,美国,2309,124,1532,988
2012,28,,沃达丰/Vodafone,英国,735,128,2392,1312
2012,29,,意大利埃尼集团/ENI,意大利,1432,89,1787,976
2012,30,,伊塔乌联合银行控股公司/Itaú Unibanco Holding,巴西,755,74,4264,912
2012,31,,中国移动/China Mobile,中国香港,817,195,1512,2165
2012,32,,国际商用机器公司/IBM,美国,1069,159,1164,2387
2012,33,,美国电报电话公司/AT&T,美国,1267,39,2703,1873
2012,34,,辉瑞制药/Pfizer,美国,674,100,1880,1654
2012,35,,宝洁/Procter & Gamble,美国,851,101,1343,1852
2012,36,,三菱日联金融集团/Mitsubishi UFJ Financial,日本,533,70,24788,745
2012,37,,戴姆勒公司/Daimler,德国,1380,73,1887,663
2012,38,,美国国际集团/American Intl Group,美国,642,178,5558,503
2012,39,,荷兰国际集团/ING Group,荷兰,1390,75,16530,358
2012,40,,雀巢/Nestlé,瑞士,892,101,1194,2054
2012,41,,挪威国家石油公司/Statoil,挪威,1116,131,1278,890
2012,42,,微软/Microsoft,美国,721,235,1122,2735
2012,43,,巴西布拉德斯科银行/Banco Bradesco,巴西,798,59,3971,653
2012,44,,福特汽车/Ford Motor,美国,1363,202,1783,475
2012,45,,安盛集团/AXA Group,法国,1328,56,9478,406
2012,45,,日本电报电话公司/Nippon Telegraph & Tel,日本,1240,61,2266,608
2012,47,,澳大利亚联邦银行/Commonwealth Bank,澳大利亚,495,69,7137,816
2012,47,,法国燃气苏伊士集团/GDF Suez,法国,1175,52,2752,583
2012,49,,必和必拓/BHP Billiton,澳大利亚,717,236,1029,1875
2012,50,,安联保险/Allianz,德国,1344,33,8328,563
2012,50,,西门子/Siemens,德国,984,82,1356,920
2012,52,,德意志银行/Deutsche Bank,德国,657,54,28094,473
2012,53,,巴克莱银行/Barclays,英国,663,47,24252,491
2012,54,,巴西银行/Banco do Brasil,巴西,724,65,5163,459
2012,55,,美国大都会人寿保险/MetLife,美国,703,70,7996,407
2012,56,,巴西淡水河谷/Vale,巴西,554,203,1276,1268
