2011,165,Mitsui & Co,三井物产,日本,贸易公司,438,16,894,315
2011,166,Travelers Cos,美国圣保罗旅行者保险公司,美国,保险,251,32,"1,052",254
2011,167,WellPoint,伟彭医疗,美国,卫生保健器械及服务,588,29,502,255
2011,168,Canadian Imperial Bank,加拿大帝国商业银行,加拿大,银行,153,26,"3,631",331
2011,168,Deutsche Post,德国邮政集团,德国,运输,683,34,505,217
2011,170,Merck & Co,美国默克,美国,医药与生物技术,460,9,"1,058","1,009"
2011,171,PTT PCL,PTT PCL,泰国,石油天然气,632,28,409,321
2011,172,Oil & Natural Gas,印度油气,印度,石油天然气,226,43,446,532
2011,173,EI du Pont de Nemours,杜邦,美国,化工,327,30,404,488
2011,174,BG Group,英国天然气集团,英国,石油天然气,174,34,500,792
2011,175,Tokio Marine Holdings,东京海上控股,日本,保险,371,14,"1,839",247
2011,176,Bank of New York Mellon,纽约银行梅隆公司,美国,银行,145,25,"2,473",360
2011,177,Jardine Matheson,香港怡和集团,中国香港,企业集团,301,31,481,337
2011,178,Sberbank,西伯利亚银行,俄罗斯,银行,323,8,"2,344",744
2011,179,Ecopetrol,哥伦比亚国家石油公司,哥伦比亚,石油天然气,219,42,358,844
2011,180,ABB,ABB集团,瑞士,资本货物,350,28,342,529
2011,181,McDonald's,麦当劳,美国,酒店、餐饮及休闲,241,49,320,801
2011,182,Dell,戴尔,美国,技术硬件及设备,615,26,386,295
2011,183,Aegon,全球保险集团,荷兰,保险,424,24,"4,458",142
2011,184,Capital One Financial,第一金融,美国,多元化金融,191,27,"1,975",227
2011,185,China Merchants Bank,中国招商银行,中国,银行,115,27,"3,025",467
2011,186,Saint-Gobain,圣戈班,法国,建筑,537,15,581,293
2011,187,Posco,浦项钢铁,韩国,材料,316,28,430,349
2011,188,Aflac,美国家庭生命保险,美国,保险,207,23,"1,010",261
2011,189,Hon Hai Precision Ind,鸿海精密,中国台湾,技术硬件及设备,612,24,320,369
2011,190,3M,3M公司,美国,企业集团,267,41,302,652
2011,191,AIA Group,友邦保险集团,中国香港,保险,146,27,"1,079",357
2011,192,Lockheed Martin,洛克希德马丁,美国,宇航国防,458,29,351,282
2011,193,L'Oréal Group,欧莱雅集团,法国,家用及个人消费品,261,30,314,679
2011,194,Honeywell International,霍尼韦尔国际,美国,企业集团,334,20,378,441
2011,195,Volvo Group,沃尔沃集团,瑞典,耐用消费品,394,16,455,348
2011,196,National Grid,英国国家电力供应公司,英国,公用事业,207,21,661,320
2011,196,Schneider Electric,施耐德电气,法国,资本货物,262,23,403,433
2011,198,Archer Daniels,美国阿彻丹尼尔斯米德兰公司,美国,食品、酒类和烟草,686,19,426,230
2011,199,Lowe's Cos,劳氏,美国,零售,488,20,337,365
2011,200,Deere & Co,迪尔,美国,资本货物,273,21,429,370
2011,201,Amgen,安进,美国,医药与生物技术,151,46,435,499
2011,202,KDDI,KDDI株式会社,日本,电信服务,368,23,398,301
2011,203,Surgutneftegas,苏格尼盖石油,俄罗斯,石油天然气,174,38,430,405
2011,204,Imperial Tobacco Group,帝国烟草公司,英国,食品、酒类和烟草,236,24,480,322
2011,205,KBCGroup,比利时联合银行,比利时,银行,239,25,"4,304",142
2011,206,Walgreen,沃尔格林,美国,零售,684,22,270,387
2011,207,Eli Lilly & Co,礼来,美国,医药与生物技术,231,51,310,404
2011,208,Altria Group,奥驰亚集团,美国,食品、酒类和烟草,169,39,374,524
2011,208,Sun Life Financial,永明人寿,加拿大,保险,248,17,"2,111",178
2011,210,Philips,飞利浦,荷兰,企业集团,340,19,415,304
2011,211,Union Pacific,联合太平洋,美国,运输,170,28,431,465
2011,212,DnB NOR,挪威银行,挪威,多元化金融,124,25,"3,201",248
2011,213,Teva Pharmaceutical Inds,梯瓦制药,以色列,医药与生物技术,171,35,379,468
2011,214,China Unicom,中国联通,中国香港,电信服务,225,14,603,398
2011,215,Ericsson,爱立信,瑞典,技术硬件及设备,303,17,400,400
2011,216,Christian Dior,迪奥,法国,家用及个人消费品,283,17,553,257
2011,216,Exelon,爱克森,美国,公用事业,186,26,522,286
2011,218,Danone,达能集团,法国,食品、酒类和烟草,228,25,359,397
2011,219,Standard Bank Group,标准银行集团,南非,银行,166,17,"2,020",223
2011,220,Kansai Electric Power,关西电力,日本,公用事业,279,14,727,244
2011,221,East Japan Railway,东日本铁路,日本,运输,275,13,720,264
2011,222,ACE,ACE保险,瑞士,保险,160,31,834,206
2011,222,Freeport Copper,自由港铜业,美国,材料,190,43,294,468
2011,224,General Dynamics,通用动力,美国,宇航国防,325,26,325,284
2011,225,Metro AG,麦德龙,德国,食品市场,902,11,470,230
2011,225,Southern Co,南方公司,美国,公用事业,175,20,550,324
2011,227,Centrica,英国森特理克集团,英国,公用事业,350,30,298,274
2011,228,Japan Tobacco,日本烟草,日本,食品、酒类和烟草,270,15,405,405
2011,229,Hess,赫斯,美国,石油天然气,339,21,354,271
2011,230,Sumitomo,住友商事,日本,贸易公司,309,17,761,179
2011,231,Bristol-Myers Squibb,百时美施贵宝,美国,医药与生物技术,195,31,311,450
2011,231,CNP Assurances,法国国家寿险,法国,保险,576,13,"4,185",120
2011,233,Telstra,澳洲电信,澳大利亚,电信服务,209,33,332,330
2011,234,Shanghai Pudong Dev Bk,上海浦东发展银行,中国,银行,94,28,"2,622",286
2011,235,ThyssenKrupp Group,迪森克鲁伯,德国,企业集团,581,11,589,200
2011,236,Softbank,软银集团,日本,电信服务,296,10,461,435
2011,237,Wesfarmers,西农集团,澳大利亚,食品市场,433,13,326,365
2011,238,TeliaSonera,桑内拉电信,瑞典,电信服务,159,32,359,382
2011,239,Commerzbank,德国商业银行,德国,银行,332,19,"10,071",107
2011,240,Swiss Re Group,瑞士再险,瑞士,保险,288,9,"2,284",207
2011,241,EADS,欧洲宇航防务集团,荷兰,宇航国防,607,7,"1,112",220
2011,242,Apache,阿帕奇,美国,石油天然气,121,30,434,455
2011,243,Indian Oil,印度石油,印度,石油天然气,521,24,368,164
2011,244,Legal & General Group,法通保险,英国,保险,602,13,"5,071",108
2011,245,Carrefour Group,家乐福集团,法国,食品市场,"1,206",6,709,312
2011,246,Costco Wholesale,好市多量贩,美国,零售,820,14,257,317
2011,247,Medtronic,美敦里,美国,卫生保健器械及服务,158,33,306,407
2011,248,SAP,SAP公司,德国,软件和服务,167,24,278,719
2011,248,Shinhan Financial,新韩金融,韩国,多元化金融,175,11,"2,186",206
2011,250,BT Group,英国电信,英国,电信服务,317,16,402,234
2011,251,Erste Group Bank,奥地利第一储蓄银行,奥地利,银行,158,14,"2,757",187
2011,252,Qualcomm,高通,美国,技术硬件及设备,117,36,313,881
2011,253,China Citic Bank,中信银行,中国,银行,90,21,"2,599",303
2011,254,Dominion Resources,领土资源,美国,公用事业,152,28,428,264
2011,255,EMC,易安信,美国,技术硬件及设备,170,19,308,550
2011,256,SABMiller,南非米勒酿酒,英国,食品、酒类和烟草,142,19,375,520
2011,257,Takeda Pharmaceutical,武田药厂,日本,医药与生物技术,157,32,301,389
2011,258,Hartford Financial Services,美国哈特福德金融服务公司,美国,保险,224,17,"3,183",123
2011,259,JX Holdings,JX控股公司,日本,石油天然气,969,8,666,179
2011,260,Bouygues,布伊格建设集团,法国,建筑,418,14,474,165
2011,261,Hyundai Heavy Industries,现代重工,韩国,资本货物,251,18,313,294
2011,262,BCE,加拿大贝尔,加拿大,电信服务,175,21,395,269
2011,263,Canadian Natural Res,加拿大天然资源,加拿大,石油天然气,130,17,429,504
2011,264,Allstate,好事达,美国,保险,314,9,"1,309",169
2011,264,Itochu,伊藤忠,日本,贸易公司,366,14,575,156
2011,266,Nissan Motor,日产汽车,日本,耐用消费品,804,5,"1,079",408
2011,267,NextEra Energy,新世代能源,美国,公用事业,153,20,530,234
2011,268,Dai-ichi Life Insurance,日本第一生命保险,日本,保险,535,6,"3,399",179
2011,269,Gas Natural Group,西班牙天然气公司,西班牙,公用事业,263,16,595,154
2011,269,Wilmar International,丰益国际,新加坡,食品、酒类和烟草,304,13,340,264
2011,271,Holcim,瑞士霍尔希姆公司,瑞士,建筑,232,13,471,234
2011,272,Northrop Grumman,诺斯古曼,美国,宇航国防,348,21,314,193
2011,273,Taiwan Semiconductor,台积电,中国台湾,半导体,133,51,237,613
2011,274,Barrick Gold,巴利克黄金,加拿大,材料,109,33,333,505
2011,275,Air Liquide,法国液化空气,法国,化工,181,19,302,361
2011,276,Diageo,帝亚吉,英国,食品、酒类和烟草,146,24,283,473
2011,277,Carnival,嘉年华邮轮公司,巴拿马,酒店、餐饮及休闲,145,20,375,332
2011,278,Emerson Electric,爱默生电气,美国,企业集团,217,22,227,448
2011,279,Chubu Electric Power,中部电力,日本,公用事业,240,12,544,198
2011,279,McKesson,美国麦克森公司,美国,医药与生物技术,"1,099",11,304,198
2011,281,Johnson Controls,江森自控,美国,耐用消费品,354,15,260,276
2011,282,BlackRock,贝莱德集团,美国,多元化金融,86,21,"1,785",250
2011,282,FedEx,联邦快递,美国,运输,382,13,262,286
2011,284,BAE Systems,英国BAE系统公司,英国,宇航国防,329,16,358,175
2011,285,Baoshan Iron & Steel,上海宝钢集团,中国,材料,299,19,321,188
2011,286,Time Warner Cable,时代华纳公司,美国,媒体,189,13,458,236
2011,287,China Minsheng Banking,民生银行,中国,银行,93,18,"2,085",216
2011,288,Icici Bank,印度工业信贷投资银行,印度,银行,132,10,"1,084",256
2011,289,China Pacific Insurance,中国太平洋保险,中国,保险,147,11,581,311
2011,290,Duke Energy,杜克能源,美国,公用事业,143,13,591,245
2011,291,Telenor,挪威电信,挪威,电信服务,163,25,294,267
2011,292,Devon Energy,戴文能源,美国,石油天然气,99,46,329,376
2011,293,Power Corp of Canada,加拿大鲍尔集团,加拿大,多元化金融,331,9,"1,470",131
2011,294,SEB-Skand Enskilda Bank,思恩达银行,瑞典,银行,128,10,"3,240",193
2011,295,CCCC-China Communications Construction,中国交通建设集团有限公司,中国,建筑,403,15,467,133
2011,296,KPN,荷兰皇家电信,荷兰,电信服务,178,24,281,257
2011,296,Samsung Life Insurance,三星人寿保险,韩国,保险,218,8,"1,177",189
2011,298,State Street,道富银行,美国,多元化金融,97,16,"1,605",218
2011,299,Industrial Bank China,中国兴业银行,中国,银行,80,19,"1,949",245
